x,y,codensity
-1.505985817349066,-0.3404766209477242,0.32905152880985133
-1.50875430265018,1.1625680314545488,0.43408436556591945
-1.4762253063682036,-0.33256841115015245,0.293518264751395
-1.4600106993258075,-0.6679363758854969,0.46846317343071703
-1.457703236015928,-0.326743625389538,0.28235985377832257
-1.4156287618749515,-0.44360401070806416,0.20276576150270414
-1.396009096545085,-0.44183208624480624,0.1954746506911164
-1.3932333827488388,1.1901136745425485,0.2221480416694706
-1.3884668639448965,1.3531520280759435,0.31944079664883385
-1.3754452872123875,-0.46004804559456525,0.20413210413316135
-1.3643095940066556,-0.41280327590578797,0.206247729982178
-1.3595843857197107,1.242721432237259,0.17640862219379425
-1.3443660675600844,1.21284065021224,0.16339295745350757
-1.3277893098373204,0.7212712861886953,0.8580105930883196
-1.2861018429645812,-0.7100751653116532,0.4444691121258663
-1.276660912000251,-1.0773527091510702,0.7951691576973727
-1.2742337774741543,1.143757738877299,0.18099928476655733
-1.2741663570706516,1.26574282334278,0.15696174217562217
-1.2499918520256246,0.0147099194854248,0.5322389929780249
-1.239028769062294,-0.6899597322639603,0.4208139185569376
-1.212675578056026,-0.355568207601059,0.33637355941849917
-1.211165942227941,0.06381120601506318,0.5711788357993065
-1.209883595423282,-1.0789622727471841,0.7497960390809086
-1.1983101954288329,1.3337161914070645,0.24154514194265445
-1.188625800757479,1.2550933415705994,0.15858323562592924
-1.171141238478196,1.1568113662323962,0.15024890695683513
-1.1567227109851115,0.04181439268412661,0.5293150786226756
-1.1337706826073248,-0.2882438853457471,0.38877666421487656
-1.107929216562147,1.0806468475665043,0.23772003965836866
-1.0991366441279353,1.1248855781650704,0.189566559409393
-1.095275586681754,1.15658109962351,0.17533422334163928
-1.054984070006349,-0.9344617518636966,0.5212317810394123
-1.056740949406767,-0.2912585815159864,0.41547064327595795
-1.054175959985038,1.2441399776524493,0.23670545594421133
-1.0272347667453643,-0.6144061618667992,0.335287617094036
-0.9856052120008558,-0.0777863426978401,0.42942607124547605
-0.9773998480459083,-0.6911143548313748,0.2870810421906312
-0.9680345761102124,0.7462966612424361,0.40273295747201426
-0.9629029202550362,-0.17089274251291545,0.40177394071145417
-0.9242738462577146,-0.7283669690550426,0.28780465200059113
-0.9203233347490124,1.1220411082905946,0.2490230773016534
-0.9025797225347324,-0.18990027917194502,0.41978238867344514
-0.8645751114829558,1.0441940631187936,0.212647824287624
-0.859938946392434,0.7294082617843188,0.25266450911072935
-0.8605691497430696,-0.5996479346877132,0.19101643597597326
-0.8493253997189241,1.155011355301957,0.2958504120984193
-0.8435739884162505,-0.6502652706422702,0.1892064715172139
-0.8388817946408381,-0.669799655690055,0.2048730762951382
-0.8195223822651158,1.0194712895838918,0.18522178849953225
-0.8168867211980846,0.6408734438443255,0.30124802483332175
-0.8111225354839918,0.8974830179720632,0.18172666063474843
-0.8018972177988917,-0.596542213800362,0.18889130658798034
-0.796209632559405,0.8983946644099714,0.17216534037211326
-0.7854897884024776,0.7084916138639538,0.20495720205208126
