x,y,codensity
-1.4552718650441192,-0.5024288373845273,0.5815475203365005
-1.4559962096492631,0.3119998527613784,0.4248340409509396
-1.4564592538759693,0.34071327203157553,0.423351749090208
-1.4469173013874617,0.3960241605268403,0.4454796302940292
-1.4457167317544828,0.8096700174440147,0.6957726173226185
-1.4418679039845768,-0.033641615009968394,0.5842507919635339
-1.430446925928225,-0.4624177626112863,0.5176665323820914
-1.4177430052819049,1.2627997622096951,0.867606810660584
-1.4118818026802418,0.043186908550848786,0.4837588397058647
-1.379429040434742,0.09451493683390097,0.4122625641161203
-1.373321954805928,0.47754630216192934,0.43251921856579345
-1.3627682180503389,1.2379462357860893,0.7102276212154075
-1.3517551320674284,-0.6328036945816495,0.49218082116788064
-1.3482409849731662,-0.18625600310363513,0.4815536097337285
-1.3331803545691858,-0.5503049080354022,0.39624017673034695
-1.3328217681309957,-0.8643429577209365,0.6260019748656976
-1.3253676525471212,0.6701290932426924,0.4359935287424261
-1.3203221389339599,-0.16265291835761223,0.42618221586029964
-1.3206516562331212,0.3996134331114895,0.310839234768227
-1.312451744980912,0.7386529373025221,0.3925520605284289
-1.3091335480241642,1.0886765626946402,0.5213208376758866
-1.2969286448467847,0.11554551424176669,0.32317568796498614
-1.2974938322405165,-0.4914632641046768,0.36224025311258373
-1.2954106559678316,-0.3417200987149174,0.3785609219388104
-1.2871288912446344,0.01978328194986513,0.3792059484345898
-1.2911475042598954,0.830222453480153,0.4042316091537071
-1.281472190182187,0.36421003816184333,0.29486523697570755
-1.2769863895134748,0.6679651397612595,0.39203826989798984
-1.2734936419324594,-0.9078036340295652,0.5736845351722342
-1.271963321574184,0.2809631418700387,0.2818559802658809
-1.2686985443951075,0.2999234583818906,0.28792691059180336
-1.2685774218648744,0.9511299767337177,0.49538644606369253
-1.261026243451935,0.22734085458142875,0.2871546089166255
-1.2503125023463721,-0.3927344951421305,0.33262119131586876
-1.248860905147435,0.20232834215959414,0.2900527355491625
-1.2492424411176692,-0.7513308558609743,0.45132873679187635
-1.2319438538799747,-0.7424820749446708,0.44380763221941216
-1.2287986007692921,1.2596224411800232,0.600420140042463
-1.2076033839150457,-0.420699816392261,0.34307410105119135
-1.1908306940061755,0.48365899547227675,0.4749982157380436
-1.1873589383139813,-0.8246541625090189,0.4452785700732803
-1.1893320257106565,1.0960794417932118,0.37839952136028304
-1.162744220497476,0.1626679097557588,0.36019780841840787
-1.163604827949132,-0.4739499024634769,0.4358169021282805
-1.1568140972759087,-0.07229723304685111,0.2782463757618344
-1.155966936815685,-0.2438449850769499,0.21468049605734343
-1.1514608933641715,0.08553169589636558,0.3276768105765747
-1.1524015630873956,-0.1593056709419548,0.22136761275072067
-1.153783145407108,0.7223267281178206,0.35231255665579386
-1.147625664591942,0.6780890225812061,0.38971016443786666
-1.1426759304841723,-0.33248217380094663,0.2752399945982697
-1.1425282204552103,-0.24373740914549294,0.20899563641489788
-1.1409063064117047,0.7826445528857612,0.33583311256235227
-1.1342365986613705,-0.21426160392627452,0.1920368096244344
-1.1315561650359003,0.4011085826515948,0.4564266095822353
-1.1294779456933903,-0.16825707323848602,0.20255142582830465
-1.1198214238461321,0.8282319226085788,0.356922213490343
-1.1175783512327735,1.1715132343059793,0.44086649695689056
-1.117388552780874,-1.0411398635346936,0.665363660645841
-1.1122308661225264,1.0568082687598181,0.31271822056804016
-1.106821721813223,0.021012620061317766,0.28652506462513905
-1.103326447689392,1.0851122134990314,0.3225511091378028
-1.099991593814225,0.009281181641375237,0.27914076888910877
-1.0723804380735946,0.8398749484208863,0.38405599615009656
-1.0657286596451698,-0.22315454759338682,0.2499260771888234
-1.0615869862840754,-0.08034433458623277,0.27223363212292256
-1.0576573735234966,-1.0068959049609754,0.6377335546851887
-1.0486808627295534,-0.6526753596980125,0.4854396499083559
-1.044387309822718,-0.9168166261998977,0.5573482506239953
-1.0366335888500295,-1.1686372998369865,1.0252646723330092
-1.0278067646279683,-0.30832434337794673,0.36141903402576236
-1.030618565015891,-0.04029339343839296,0.29822833172792146
-1.0198011195749928,-0.7079001320665943,0.4714106235001411
-1.021218590671838,0.36719263359478876,0.3796333359434411
-1.0210414067847324,0.9932718986826028,0.2804912251155439
-1.0189905032914846,0.9131449153362503,0.33122962112245385
-1.0168443634589173,1.043852361454794,0.2789208292874627
-0.9909612007798818,-0.6606964718664196,0.4946798745475374
-0.9784568702814994,1.0301865507984547,0.28920659089131334
-0.9692151198063298,0.2749727419145196,0.3996809337866777
-0.9630187461544063,-0.7169424164385526,0.4903044294808256
-0.9501741799384406,0.05268806998427538,0.41843440795906334
-0.935878993662135,-0.41290883643327897,0.49500004893470817
-0.9349300376513865,0.6451055605200006,0.2942216584026143
-0.9156169939568707,0.35879116428119534,0.20870313142033536
-0.9164087844523741,0.5043052772322013,0.18884179144248148
-0.910077044420034,0.012494116127557773,0.4263674637106238
-0.8984978451341573,0.9675941708636289,0.30232198613203254
-0.8951265347544914,0.5055046621131635,0.16426346868918967
-0.8954897481144645,0.5837366556217647,0.14448905023020261
-0.8883306753426005,0.5519068359024285,0.1289945846572626
-0.8841225580238414,-0.36798760997833013,0.48575752064875793
-0.8806996874774823,0.3365760632842371,0.2184383015891444
-0.8596741346680468,0.3960716384831526,0.18411545421494271
-0.8553997843248219,1.053269737787759,0.41410259866970867
-0.8521684469120002,0.3647973080266524,0.20247960246506938
-0.8553335837516175,0.5731280137657746,0.12626967299769398
